XCoord,YCoord,FID,COUNTY,TOWN,DEC_WELL_N,FOIL_LOC,LATITUDE,LONGITUDE,WELL_DEPTH,ROCK_DEPTH,GW_DEPTH,CASED_DEPT,SCR,YT_AVGDISC,REGNUMBER,DDLAT,DDLONG
440348.70545180,4795533.24392421,8503,ONEIDA,Camden,OE2011,BURTON RD,43 18 37.0,75 44 08.0,95,21,6,23.670000076,N,2,NYRD10006,43.310278,-75.735556
435631.58432378,4799371.16104916,8504,ONEIDA,Camden,OE2012,RT 69,43 20 40.0,75 47 39.0,140,66,40,67,N,1.75,NYRD10006,43.344444,-75.794167
436445.63063552,4800218.05202911,8505,ONEIDA,Camden,OE2270,WAKEFIELD RD,43 21 07.7,75 47 03.2,52,35,23,35,N,3,NYRD10041,43.352139,-75.784222
436996.31987020,4795282.85039926,8506,ONEIDA,Camden,OE2726,HOWD RD,43 18 27.9,75 46 36.7,83,10,17,18,N,6,NYRD10240,43.307750,-75.776861
441670.86119035,4794192.05864180,8507,ONEIDA,Camden,OE2779,ST RT 13,43 17 53.9,75 43 08.8,173,67,25,67,N,4,NYRD10240,43.298306,-75.719111
432843.63447819,4797516.30202695,8508,ONEIDA,Camden,OE2871,HILLSBORO RD,43 19 39.0,75 49 42.0,162,49,34,49,N,5,NYRD10013,43.327500,-75.828333
439970.15979512,4802632.35927056,8509,ONEIDA,Camden,OE2872,RIVER RD,43 22 27.0,75 44 27.6,220,32,45,32,N,3,NYRD10013,43.374167,-75.741000
440918.53779747,4799902.92567453,8510,ONEIDA,Camden,OE3478,BREWSTER RD,43 20 58.8,75 43 44.4,160,50,9,50,N,8,NYRD10013,43.349667,-75.729000
484827.70816601,4778888.68159976,8511,ONEIDA,Deerfield,OE1637,DOYLE RD,43 09 45.4,75 11 11.9,58,-999,30,58,N, ,NYRD10013,43.162611,-75.186639
487437.86284421,4777519.89702188,8512,ONEIDA,Deerfield,OE1656,BELL HILL RD,43 09 01.2,75 09 16.2,140,20,18,18,N, ,NYRD10098,43.150333,-75.154500
492005.40637649,4783846.04935364,8513,ONEIDA,Deerfield,OE1811,N/A,43 12 26.5,75 05 54.3,353,7, ,12,N,0.25,NYRD10221,43.207361,-75.098417
484938.26156294,4778845.24924465,8514,ONEIDA,Deerfield,OE1814,DOYLE RD,43 09 44.0,75 11 07.0,40,-999,33,40,N,3,NYRD10026,43.162222,-75.185278
485119.11628432,4778937.39492204,8515,ONEIDA,Deerfield,OE1815,DOYLE RD,43 09 47.0,75 10 59.0,21,-999,3,21,N,4,NYRD10026,43.163056,-75.183056
484847.93533222,4778845.44965509,8516,ONEIDA,Deerfield,OE1816,DOYLE RD,43 09 44.0,75 11 11.0,50,-999,23,50,N,5,NYRD10026,43.162222,-75.186389
484892.82467895,4778721.95878186,8517,ONEIDA,Deerfield,OE1817,DOYLE RD,43 09 40.0,75 11 09.0,198,148,105,148,N,5,NYRD10026,43.161111,-75.185833
490348.95686980,4785307.30809603,8518,ONEIDA,Deerfield,OE1846,MCINTYRE RD,43 13 13.8,75 07 07.8,60,55,26,60,N,10,NYRD10098,43.220500,-75.118833
486164.37788866,4782143.36608244,8519,ONEIDA,Deerfield,OE1887,CROOKED BROOK RD,43 11 31.0,75 10 13.0,180,25,68,27,N,0.25,NYRD10006,43.191944,-75.170278
484076.15107766,4779063.14555798,8520,ONEIDA,Deerfield,OE2004,DOYLE RD,43 09 51.0,75 11 45.2,142,34, ,38,N, ,NYRD10013,43.164167,-75.195889
487602.51347504,4782353.44323841,8521,ONEIDA,Deerfield,OE2021,ROBERTS RD,43 11 37.9,75 09 09.3,120,62,52,62,N,10,NYRD10157,43.193861,-75.152583
490434.69385013,4785313.35646132,8522,ONEIDA,Deerfield,OE2058,MACINTYRE RD,43 13 14.0,75 07 04.0,200,-999, ,200,N, ,NYRD10006,43.220556,-75.117778
486621.59064884,4782796.42745090,8523,ONEIDA,Deerfield,OE2403,CROOKED BROOK RD,43 11 52.2,75 09 52.8,137,125, ,125,N,10,NYRD10013,43.197833,-75.164667
493343.63422666,4786278.51108174,8524,ONEIDA,Deerfield,OE3077,RT 28,43 13 45.4,75 04 55.1,222,76,40,76,N,20,NYRD10002,43.229278,-75.081972
435153.43802366,4806792.50139529,8525,ONEIDA,Florence,OE1663,WESTDALE RD,43 24 40.4,75 48 03.4,150,38, ,38,N,3,NYRD10013,43.411222,-75.800944
435161.32662380,4807847.56453985,8526,ONEIDA,Florence,OE1681,METOTT RD,43 25 14.6,75 48 03.5,100,50, ,50,N, ,NYRD10013,43.420722,-75.800972
432834.42885141,4807009.54871429,8527,ONEIDA,Florence,OE1685,FOLEY LN,43 24 46.7,75 49 46.6,285,20, ,20,N, ,NYRD10013,43.412972,-75.829611
437610.32729384,4808824.07496555,8528,ONEIDA,Florence,OE1821,MANLEY TAYLOR RD,43 25 47.0,75 46 15.0,69,-999,36.5,69,N,8,NYRD10006,43.429722,-75.770833
445434.20778978,4804841.24011671,8529,ONEIDA,Florence,OE1856,N/A,43 23 40.1,75 40 25.6,60,36,10,20,N,3,NYRD10378,43.394472,-75.673778
436432.69313563,4810315.96675525,8530,ONEIDA,Florence,OE2151,HAYES RD,43 26 35.0,75 47 08.0,34,-999, ,34,N, ,NYRD10013,43.443056,-75.785556
435002.81372715,4808200.80318145,8531,ONEIDA,Florence,OE2259,METOTT RD,43 25 26.0,75 48 10.7,62,34,30,40,N,10,NYRD10042,43.423889,-75.802972
437226.89554151,4812076.34614871,8532,ONEIDA,Florence,OE2564,RED FIELD RD,43 27 32.3,75 46 33.4,140,13,16,21,N,2.5,NYRD10240,43.458972,-75.775944
434476.20316329,4806305.40926607,8533,ONEIDA,Florence,OE2591,WEST DALE RD,43 24 24.4,75 48 33.3,115,33,20,33,N, ,NYRD10098,43.406778,-75.809250
435977.88678439,4808583.30001566,8534,ONEIDA,Florence,OE2955,HAYES RD,43 25 38.7,75 47 27.5,148,12, ,18,N,2,NYRD10240,43.427417,-75.790972
473869.44118073,4786100.31514205,8535,ONEIDA,Floyd,OE1611,SOULE RD,43 13 38.1,75 19 18.4,220,43, ,42,N, ,NYRD10013,43.227250,-75.321778
478600.33509990,4791269.38575571,8536,ONEIDA,Floyd,OE1911,CRILL RD,43 16 26.2,75 15 49.4,86,-999,5,86,N,7,NYRD10157,43.273944,-75.263722
473346.63630539,4788536.29606345,8537,ONEIDA,Floyd,OE1919,EDWARDS RD,43 14 57.0,75 19 42.0,70,13,1,13.5,N,3,NYRD10026,43.249167,-75.328333
475706.72255989,4786398.89569574,8538,ONEIDA,Floyd,OE2026,THOMAS CIRCLE,43 13 48.0,75 17 57.0,59,-999,59,59,N,5,NYRD10417,43.230000,-75.299167
474179.20636157,4783915.06423290,8539,ONEIDA,Floyd,OE2279,Davis Rd,43 12 27.3,75 19 04.3,205,30,6, ,N, ,NYRD10149,43.207583,-75.317861
488119.76356044,4820996.85730029,8540,ONEIDA,Forestport,OE1668,BRIDGE RD,43 32 30.6,75 08 49.4,33,24,27,24,N, ,NYRD10157,43.541833,-75.147056
484225.59809108,4806357.52886909,8541,ONEIDA,Forestport,OE1832,GULF BROOK DR,43 24 35.8,75 11 41.4,121,106, ,106,N,4,NYRD10013,43.409944,-75.194833
487927.54438089,4820179.68121069,8542,ONEIDA,Forestport,OE1839,PINE RD,43 32 04.1,75 08 57.9,312,45, ,70,N,4,NYRD10013,43.534472,-75.149417
488490.37578047,4819879.45143977,8543,ONEIDA,Forestport,OE1848,DAYWOOD RD,43 31 54.4,75 08 32.8,100,-999, ,100,N,10,NYRD10013,43.531778,-75.142444
489410.26277295,4808223.02855862,8544,ONEIDA,Forestport,OE1863,BELLINGERTOWN RD,43 25 36.6,75 07 51.0,54,-999,32,54,N, ,NYRD10098,43.426833,-75.130833
483698.30234757,4817082.03856692,8545,ONEIDA,Forestport,OE1898,N/A,43 30 23.4,75 12 06.0,68,-999,55,68,N,2.5,NYRD10417,43.506500,-75.201667
487999.08473363,4811205.42703696,8546,ONEIDA,Forestport,OE1900,SNOWBIRD LAKE RD,43 27 13.2,75 08 54.0,38,-999,15,38,N,5,NYRD10417,43.453667,-75.148333
488373.13119101,4811772.39870912,8547,ONEIDA,Forestport,OE2005,MEYERS HILL RD,43 27 31.6,75 08 37.4,100,40, ,40,N,20,NYRD10153,43.458778,-75.143722
485383.30180949,4812330.42481139,8548,ONEIDA,Forestport,OE2027,HORTON RD,43 27 49.5,75 10 50.5,140,116, ,114,N, ,NYRD10013,43.463750,-75.180694
490753.60701896,4826955.99921806,8549,ONEIDA,Forestport,OE2037,NORTON RD,43 35 43.9,75 06 52.4,240,36, ,36,N,7.5,NYRD10153,43.595528,-75.114556
488002.15595456,4811668.16128810,8550,ONEIDA,Forestport,OE2061,MEYERS HILL RD,43 27 28.2,75 08 53.9,500,60, ,59.5,N, ,NYRD10153,43.457833,-75.148306
488568.36805954,4820866.51005885,8551,ONEIDA,Forestport,OE2067,ST RT 28,43 32 26.4,75 08 29.4,115,-999, ,105,N,12,NYRD10153,43.540667,-75.141500
488476.95807731,4815976.99707043,8552,ONEIDA,Forestport,OE2313,HEMLOCK RD,43 29 47.9,75 08 33.1,400,70, ,70,N,1.5,NYRD10153,43.496639,-75.142528
487712.04850205,4811551.45659372,8553,ONEIDA,Forestport,OE2527,KINCAID RD,43 27 24.4,75 09 06.8,130,45,9,45,N,4,NYRD10157,43.456778,-75.151889
488875.83249031,4811364.33924696,8554,ONEIDA,Forestport,OE3608,Mohawk Dr E,43 27 18.4,75 08 15.0,45,38,10,38,N, ,NYRD10221,43.455111,-75.137500
466731.66493358,4764260.12645760,8555,ONEIDA,Kirkland,OE1616,ST RT 12B,43 01 49.1,75 24 30.1,40,-999, ,40,N, ,NYRD10013,43.030306,-75.408361
467101.61887867,4764483.52521282,8556,ONEIDA,Kirkland,OE1617,ST RT 12B,43 01 56.4,75 24 13.8,60,-999,0,58,N, ,NYRD10098,43.032333,-75.403833
465416.60842964,4761530.45878969,8557,ONEIDA,Kirkland,OE1618,ST RT 12B,43 00 20.4,75 25 27.6,70,-999,8,68,N, ,NYRD10098,43.005667,-75.424333
468546.57383093,4763261.33268372,8558,ONEIDA,Kirkland,OE1636,POST ST,43 01 17.0,75 23 09.7,247,15,73,19,N,6,NYRD10110,43.021389,-75.386028
470171.48208881,4764253.51562121,8559,ONEIDA,Kirkland,OE1680,MARTIN DR,43 01 49.4,75 21 58.1,120,22,23,22,N, ,NYRD10098,43.030389,-75.366139
463500.74149895,4766519.24646803,8560,ONEIDA,Kirkland,OE1687,BRYDEN RD,43 03 01.8,75 26 53.4,60,47,36,47,N,8,NYRD10098,43.050500,-75.448167
468550.69936012,4769566.58673031,8561,ONEIDA,Kirkland,OE1688,ST RT 5,43 04 41.4,75 23 10.8,70,68,6,68,N, ,NYRD10098,43.078167,-75.386333
469430.01937105,4768988.82433818,8562,ONEIDA,Kirkland,OE1729,Kirkland Ave,43 04 22.8,75 22 31.8,100,85,25,85,N,5,NYRD10098,43.073000,-75.375500
468043.15968184,4768384.38505505,8563,ONEIDA,Kirkland,OE1812,ST RT 233,43 04 03.0,75 23 33.0,100,65,1,65,N, ,NYRD10098,43.067500,-75.392500
473430.72976783,4764955.73961860,8564,ONEIDA,Kirkland,OE1813,ST RT 12,43 02 12.6,75 19 34.2,74,14, ,14,N,5,NYRD10013,43.036833,-75.326167
473567.13984113,4765121.78719848,8565,ONEIDA,Kirkland,OE1819,STAFFORD CIR,43 02 18.0,75 19 28.2,100,35,31,35,N, ,NYRD10098,43.038333,-75.324500
468356.98645729,4763866.81947567,8566,ONEIDA,Kirkland,OE1825,POST ST,43 01 36.6,75 23 18.2,142,23, ,23,N,4,NYRD10013,43.026833,-75.388389
469108.68276170,4763937.41799666,8567,ONEIDA,Kirkland,OE1841,SOUTH ST,43 01 39.0,75 22 45.0,22,-999,6.5,22.5,N,3.5,NYRD10006,43.027500,-75.379167
465886.60526403,4764979.95654461,8568,ONEIDA,Kirkland,OE1852,ERNST RD,43 02 12.3,75 25 07.6,169,55, ,57,N, ,NYRD10013,43.036750,-75.418778
473440.04441918,4765023.56781609,8569,ONEIDA,Kirkland,OE1854,NORTH STAFFORD CIR,43 02 14.8,75 19 33.8,178,105,100, ,N, ,NYRD10149,43.037444,-75.326056
469981.53638226,4764803.43315222,8570,ONEIDA,Kirkland,OE1859,FOUNTAIN ST,43 02 07.2,75 22 06.6,100,20,31,20,N, ,NYRD10098,43.035333,-75.368500
473436.26185707,4765214.83670988,8571,ONEIDA,Kirkland,OE1886,NORTH STAFFORD CIR,43 02 21.0,75 19 34.0,81,78,68,78,N,5,NYRD10006,43.039167,-75.326111
470678.63590275,4763779.35599359,8572,ONEIDA,Kirkland,OE1892,FOUNTAIN ST,43 01 34.1,75 21 35.6,79,28, ,28,N,8,NYRD10013,43.026139,-75.359889
470260.99362432,4763500.44644562,8573,ONEIDA,Kirkland,OE1910,MARTIN ST,43 01 25.0,75 21 54.0,24,21,6,21,N,30,NYRD10026,43.023611,-75.365000
470283.35823440,4763438.65427821,8574,ONEIDA,Kirkland,OE2015,N/A,43 01 23.0,75 21 53.0,40,6,8,30,N,20,NYRD10026,43.023056,-75.364722
464613.70468078,4765624.97505914,8575,ONEIDA,Kirkland,OE2038,RESERVOIR RD,43 02 33.0,75 26 04.0,125,3,95,18.670000076,N,20,NYRD10006,43.042500,-75.434444
468371.66464462,4768993.64334040,8576,ONEIDA,Kirkland,OE2055,OLD BRISTOL RD,43 04 22.8,75 23 18.6,49,36,30,36,N, ,NYRD10098,43.073000,-75.388500
471719.76926377,4764888.56696297,8577,ONEIDA,Kirkland,OE2205,N/A,43 02 10.2,75 20 49.8,35, ,17, ,N,0,NYRD10098,43.036167,-75.347167
471747.84036891,4765110.55302169,8578,ONEIDA,Kirkland,OE2288,N/A,43 02 17.4,75 20 48.6,86,46,18, ,N,0,NYRD10098,43.038167,-75.346833
473662.05506387,4765090.57352888,8579,ONEIDA,Kirkland,OE2382,RT 12,43 02 17.0,75 19 24.0,80,36,65,36,N,8,NYRD10062,43.038056,-75.323333
462509.15006832,4794670.97150701,8580,ONEIDA,Lee,OE1600,STOKES WESTERNVILLE RD,43 18 14.2,75 27 44.1,190,100,15,98,N, ,NYRD10098,43.303944,-75.462250
458359.56370569,4797311.25847347,8581,ONEIDA,Lee,OE1606,STREUM RD,43 19 39.0,75 30 49.0,52,24,17,25,N,3,NYRD10006,43.327500,-75.513611
455332.02625850,4794140.68205523,8582,ONEIDA,Lee,OE1632,BROOKFIELD RD,43 17 55.6,75 33 02.5,220,40, ,38.5,N, ,NYRD10013,43.298778,-75.550694
453199.75626952,4792078.87626821,8583,ONEIDA,Lee,OE1818,ST RT 69,43 16 48.3,75 34 36.5,28,-999,15,28,N,15,NYRD10098,43.280083,-75.576806
461548.03540423,4795626.52178332,8584,ONEIDA,Lee,OE1827,STOKES WESTERNVILLE RD,43 18 45.0,75 28 27.0,98,25,50,25,N,3.5,NYRD10417,43.312500,-75.474167
453968.96256164,4791505.97526900,8585,ONEIDA,Lee,OE1853,ROME-TABERG RD,43 16 29.9,75 34 02.2,80,-999,12,80,N, ,NYRD10098,43.274972,-75.567278
457520.70321750,4795706.11243747,8586,ONEIDA,Lee,OE1927,SULFUR SPRINGS RD,43 18 46.8,75 31 25.8,68,53,8,53,N,0,NYRD10098,43.313000,-75.523833
457978.32146299,4797572.75249986,8587,ONEIDA,Lee,OE1931,HARRIS RD,43 19 47.4,75 31 06.0,30,24,5, ,N, ,NYRD10098,43.329833,-75.518333
456770.87126749,4795402.35912542,8588,ONEIDA,Lee,OE2045,LEE CENTER TABERG RD,43 18 36.8,75 31 59.0,95,20, ,20,N, ,NYRD10013,43.310222,-75.533056
458433.26298695,4801241.07649895,8589,ONEIDA,Lee,OE2051,HARRIS RD,43 21 46.4,75 30 46.8,77,-999,15,77,N,10,NYRD10157,43.362889,-75.513000
453963.24006590,4791327.08560190,8590,ONEIDA,Lee,OE2109,ST RT 69,43 16 24.1,75 34 02.4,88,-999,6,88,N, ,NYRD10098,43.273361,-75.567333
452985.79342389,4792101.95129492,8591,ONEIDA,Lee,OE2402,ST RT 69,43 16 49.0,75 34 46.0,64,58,16,58,N, ,NYRD10098,43.280278,-75.579444
454010.03332714,4792576.18367789,8592,ONEIDA,Lee,OE2462,KIWANIS RD,43 17 04.6,75 34 00.7,32,21,9,21,N, ,NYRD10098,43.284611,-75.566861
456868.75276109,4792020.61115438,8593,ONEIDA,Lee,OE2623,GOLLY RD,43 16 47.2,75 31 53.7,96,-999, ,96,N,10,NYRD10013,43.279778,-75.531583
476326.96790954,4776648.69017284,8594,ONEIDA,Marcy,OE2875,RTE 49,43 08 32.0,75 17 28.0,102,-999,21,100,N,15,NYRD10013,43.142222,-75.291111
467357.72464483,4760293.19785437,8595,ONEIDA,Marshall,OE1607,GRIDLEY PAIGE RD,42 59 40.6,75 24 01.6,52,18,37,25,Y,20,NYRD10006,42.994611,-75.400444
466749.56546061,4760490.46271064,8596,ONEIDA,Marshall,OE1662,CALIFORNIA RD,42 59 46.9,75 24 28.5,50,-999,20,50,N, ,NYRD10149,42.996361,-75.407917
467268.05108235,4760481.79545915,8597,ONEIDA,Marshall,OE1676,GRIDLEY PAIGE RD,42 59 46.7,75 24 05.6,99,60, ,60,N, ,NYRD10013,42.996306,-75.401556
471816.72832686,4760958.20703253,8598,ONEIDA,Marshall,OE1682,MAXWELL RD,43 00 02.8,75 20 44.8,63,48, ,48,N, ,NYRD10013,43.000778,-75.345778
464842.40834223,4756841.47327135,8599,ONEIDA,Marshall,OE1769,VANHYNING RD,42 57 48.3,75 25 51.9,227,-999, ,227,N,8,NYRD10013,42.963417,-75.431083
467166.58971650,4755370.87314028,8600,ONEIDA,Marshall,OE1865,RT 315,42 57 01.0,75 24 09.0,24,-999, , ,Y, ,NYRD10006,42.950278,-75.402500
466818.19531218,4753614.25860697,8601,ONEIDA,Marshall,OE1885,BOGAN RD,42 56 04.0,75 24 24.0,65,54,34,56,N,8,NYRD10006,42.934444,-75.406667
470135.45142765,4760663.02927937,8602,ONEIDA,Marshall,OE1906,POST ST,42 59 53.0,75 21 59.0,101,71,51,71.75,N,15,NYRD10006,42.998056,-75.366389
467393.71883021,4760243.67044781,8603,ONEIDA,Marshall,OE1932,GRIDLEY PAIGE RD,42 59 39.0,75 24 00.0,64,8,35,60,N,10,NYRD10006,42.994167,-75.400000
470219.83018657,4755066.97518623,8604,ONEIDA,Marshall,OE1970,N/A,42 56 51.6,75 21 54.2,73,70,6, ,N, ,NYRD10149,42.947667,-75.365056
467231.34788896,4755645.10391968,8605,ONEIDA,Marshall,OE1986,Rt 315,42 57 09.9,75 24 06.2,152,133, ,133,N,10,NYRD10013,42.952750,-75.401722
466896.07127113,4760350.93921581,8606,ONEIDA,Marshall,OE2032,CALIFORNIA RD,42 59 42.4,75 24 22.0,75,64, ,64,N, ,NYRD10013,42.995111,-75.406111
471439.76308471,4757973.75487294,8607,ONEIDA,Marshall,OE2066,BURKERT RD,42 58 26.0,75 21 00.9,161,12,62,83.5,N,12,NYRD10059,42.973889,-75.350250
468847.73588334,4756319.29483162,8608,ONEIDA,Marshall,OE2068,SALLY RD,42 57 32.0,75 22 55.0,90,-999,19.5,90,N,15,NYRD10006,42.958889,-75.381944
466762.52772214,4754755.87431579,8609,ONEIDA,Marshall,OE2187,BOGAN RD,42 56 41.0,75 24 26.7,142,56, ,56,N,10,NYRD10013,42.944722,-75.407417
472141.43567327,4755058.90239053,8610,ONEIDA,Marshall,OE2381,LEWIS RD,42 56 51.6,75 20 29.4,215,150, ,150,N,7,NYRD10013,42.947667,-75.341500
464780.34746709,4759312.67530113,8611,ONEIDA,Marshall,OE2524,ST RT 12B,42 59 08.4,75 25 55.2,75,-999, ,75,N,10,NYRD10013,42.985667,-75.432000
472518.57700388,4756997.66016136,8612,ONEIDA,Marshall,OE2668,ST RT 12,42 57 54.5,75 20 13.1,64, ,20,38,N,12,NYRD10631,42.965139,-75.336972
467062.04792021,4760492.03740566,8613,ONEIDA,Marshall,OE3027,CALIFORNIA RD,42 59 47.0,75 24 14.7,58,-999,47,56,N,4,NYRD10067,42.996389,-75.404083
467019.07160223,4760501.49848951,8614,ONEIDA,Marshall,OE3031,CALIFORNIA RD,42 59 47.3,75 24 16.6,60,-999, ,60,N,8,NYRD10067,42.996472,-75.404611
470986.42441211,4754150.61792690,8615,ONEIDA,Marshall,OE3087,CANNING FACTORY RD,42 56 22.0,75 21 20.2,272,75,100,79,N,60,NYRD10110,42.939444,-75.355611
470069.13134845,4755844.97830838,8616,ONEIDA,Marshall,OE3231,BROUILLETTE RD,42 57 16.8,75 22 01.0,200,20,11,20,N,30,NYRD10013,42.954667,-75.366944
472696.04263967,4753773.43913784,8617,ONEIDA,Marshall,OE3393,N/A,42 56 10.0,75 20 04.7,125,51,15,51,N, ,NYRD10221,42.936111,-75.334639
465967.61444660,4758057.35259208,8618,ONEIDA,Marshall,OE3542,RT 315,42 58 27.9,75 25 02.5,44,42,13,42,N,5,NYRD10013,42.974417,-75.417361
467700.23589596,4754649.59986493,8619,ONEIDA,Marshall,OE3662,ST RT 315,42 56 37.7,75 23 45.3,97,73,6,73,N,5,NYRD10013,42.943806,-75.395917
476733.37679547,4764650.65629718,8620,ONEIDA,New Hartford,OE1678,RED HILL RD,43 02 03.1,75 17 08.2,135,20,39,20,N, ,NYRD10098,43.034194,-75.285611
479568.26906262,4764481.19427147,8621,ONEIDA,New Hartford,OE1857,MOHAWK ST,43 01 57.9,75 15 02.9,117,64, ,64,N,10,NYRD10013,43.032750,-75.250806
475979.01825390,4766994.58146772,8622,ONEIDA,New Hartford,OE1889,FOX CRAFT RD,43 03 19.0,75 17 41.9,200,30, ,30,N,5,NYRD10013,43.055278,-75.294972
479576.90385862,4763583.51510289,8623,ONEIDA,New Hartford,OE1895,MOHAWK ST,43 01 28.8,75 15 02.4,106,58,33,58,N, ,NYRD10098,43.024667,-75.250667
479282.47628718,4765009.54175473,8624,ONEIDA,New Hartford,OE1918,SESIONS RD,43 02 15.0,75 15 15.6,70,20,32,20,N,5,NYRD10098,43.037500,-75.254333
477122.38346439,4764587.64940279,8625,ONEIDA,New Hartford,OE2034,RED HILL RD,43 02 01.1,75 16 51.0,100,16, ,16,N, ,NYRD10013,43.033639,-75.280833
480871.58414895,4763622.95879409,8626,ONEIDA,New Hartford,OE2041,ROBERTS RD,43 01 30.2,75 14 05.2,140,97,107,97.5,N,2,NYRD10006,43.025056,-75.234778
480381.81617977,4764882.91076376,8627,ONEIDA,New Hartford,OE2064,SESSIONS RD,43 02 11.0,75 14 27.0,179,26, ,26,N, ,NYRD10013,43.036389,-75.240833
472422.50829423,4778625.31389770,8628,ONEIDA,Oriskany,OE3190,HALSEY LN,43 09 35.6,75 20 21.2,120,-999,20,120,N,10,NYRD10013,43.159889,-75.339222
479033.12870899,4756730.95167722,8629,ONEIDA,Paris,OE1602,RESERVOIR RD,42 57 46.6,75 15 25.5,75,52, ,52,N, ,NYRD10013,42.962944,-75.257083
480455.21568610,4761267.41770193,8630,ONEIDA,Paris,OE1882,CAMPBELL RD,43 00 13.8,75 14 23.3,200,92, ,92,N, ,NYRD10013,43.003833,-75.239806
479592.93139042,4762127.48239757,8631,ONEIDA,Paris,OE1890,MOHAWK ST,43 00 41.6,75 15 01.5,122,58, ,58,N,4,NYRD10013,43.011556,-75.250417
478823.93269626,4756481.73506989,8632,ONEIDA,Paris,OE2035,CROOKED HILL RD,42 57 38.5,75 15 34.7,115,85, ,85,N, ,NYRD10013,42.960694,-75.259639
475327.43499623,4761950.27591935,8633,ONEIDA,Paris,OE2043,KOHLER RD,43 00 35.4,75 18 09.9,220,47, ,55,N, ,NYRD10013,43.009833,-75.302750
480901.16833107,4761247.65095783,8634,ONEIDA,Paris,OE2072,CAMPBELL RD,43 00 13.2,75 14 03.6,167,146,99,146,N, ,NYRD10098,43.003667,-75.234333
479262.53752633,4754678.94191961,8635,ONEIDA,Paris,OE2300,N/A,42 56 40.1,75 15 15.1,62,62,27, ,N,12,NYRD10631,42.944472,-75.254194
474325.29887257,4760936.00246339,8636,ONEIDA,Paris,OE2404,OLD RT 12,43 00 02.4,75 18 54.0,154,19, ,44,N,15,NYRD10013,43.000667,-75.315000
480577.09306512,4757139.75144048,8637,ONEIDA,Paris,OE2690,CEDAR LAKE RD,42 58 00.0,75 14 17.4,259,-999,82,259,N,10,NYRD10006,42.966667,-75.238167
488141.60077612,4797640.88267309,8638,ONEIDA,Remsen,OE1601,WELSH DISTRICT RD,43 19 53.5,75 08 46.6,300,18, ,18,N, ,NYRD10013,43.331528,-75.146278
484069.08415254,4805793.35733443,8639,ONEIDA,Remsen,OE1669,TAMARACK RD,43 24 17.5,75 11 48.3,96,51,12,51,N, ,NYRD10098,43.404861,-75.196750
490964.61557825,4798663.78463401,8640,ONEIDA,Remsen,OE1838,STONEHEDGE RD,43 20 26.8,75 06 41.3,280,188, ,190,N,6,NYRD10002,43.340778,-75.111472
488737.89018210,4802766.92721870,8641,ONEIDA,Remsen,OE1878,LAKE JULIA RD,43 22 39.7,75 08 20.5,115,-999, ,115,N,25,NYRD10013,43.377694,-75.139028
483658.17068182,4800497.56651185,8642,ONEIDA,Remsen,OE1899,OLD RT 12,43 21 25.8,75 12 06.0,88,28,60,28,N,5,NYRD10417,43.357167,-75.201667
482433.04148044,4805461.16035085,8643,ONEIDA,Remsen,OE1915,RT 12,43 24 06.6,75 13 01.0,85,28,7,28,N,20,NYRD10157,43.401833,-75.216944
486164.58498227,4804323.40858870,8644,ONEIDA,Remsen,OE2401,BROWN TRACT CIRCLE,43 23 30.0,75 10 15.0,71,62, ,62,N,20,NYRD10013,43.391667,-75.170833
492252.16989155,4798362.95615774,8645,ONEIDA,Remsen,OE2470,N/A,43 20 17.1,75 05 44.1,94,-999,12,94,N,20,NYRD10062,43.338083,-75.095583
486852.18694025,4805065.49619193,8646,ONEIDA,Remsen,OE2758,LAKE JULIA RD,43 23 54.1,75 09 44.5,340,137, ,137,N,0,NYRD10221,43.398361,-75.162361
483604.75115891,4806309.64962746,8647,ONEIDA,Remsen,OE2982,DUSTIN RD,43 24 34.2,75 12 09.0,118,58,28,58,N,5,NYRD10013,43.409500,-75.202500
491141.19329055,4797673.31042773,8648,ONEIDA,Remsen,OE3230,BRIGGS RD,43 19 54.7,75 06 33.4,362,283,160,284,N,10,NYRD10002,43.331861,-75.109278
456812.76876701,4780723.94856811,8649,ONEIDA,Rome,OE1609,GREENWAY NEW LONDON RD,43 10 41.0,75 31 53.0,23,-999,8,23,N,20,NYRD10006,43.178056,-75.531389
456006.66598112,4789419.36014300,8650,ONEIDA,Rome,OE1639,ROME TABERG RD,43 15 22.7,75 32 31.2,182,-999, ,182,N, ,NYRD10149,43.256306,-75.542000
451643.98237086,4786620.12358125,8651,ONEIDA,Rome,OE1645,LAUTHER RD,43 13 51.0,75 35 43.8,154,-999,23,154,N, ,NYRD10098,43.230833,-75.595500
457734.92750294,4780162.87721816,8652,ONEIDA,Rome,OE1670,OLD ONEIDA RD,43 10 23.0,75 31 12.0,80,29,18,31,N, ,NYRD10006,43.173056,-75.520000
460425.89352984,4789783.93662051,8653,ONEIDA,Rome,OE1739,WEST THOMAS ST.,43 15 35.4,75 29 15.3,151,80, ,80,N,2,NYRD10013,43.259833,-75.487583
449594.62887891,4787683.91675374,8654,ONEIDA,Rome,OE1822,PASSER RD,43 14 25.0,75 37 15.0,78,-999,52,72,Y,8,NYRD10006,43.240278,-75.620833
455314.31277556,4789741.63423490,8655,ONEIDA,Rome,OE1840,RT 69,43 15 33.0,75 33 02.0,248,-999,2,248,N,8,NYRD10006,43.259167,-75.550556
